,sentence,year_from,year_to
5328,и над нив страшно ураганот јачи,1984,1984
5329,во таа бура да измие снага,1984,1984
5330,пак наивен да сети верба стар,1984,1984
5331,тој таму трга по позен траг,1984,1984
5332,но подем е еден че гевара,1984,1984
5333,кој презрел докрај и привид и лага,1984,1984
5334,не живот веќе ами смрт тој бара,1984,1984
5335,троја,1984,1984
5336,со малтер како век за век да лепи,1984,1984
5337,натрупани се дванаесет слој,1984,1984
5338,и еденздруг во руина се крепат,1984,1984
5339,а шести е сама таа троја,1984,1984
5340,и сето што се слави в древен сказ,1984,1984
5341,поклопено е под сув сончев блискот,1984,1984
5342,и молк се пласти во шир празен,1984,1984
5343,од сè што било ек и ѕвек и пискот,1984,1984
5344,ни збор ни издив од пријам ни клето,1984,1984
5345,лелекање на жена штама свила,1984,1984
5346,сè в заборав пред едно врел лето,1984,1984
5347,да може штурци да покаже сил,1984,1984
5348,на болна душа ми прилега сето,1984,1984
5349,што длабоко најбитното го скрила,1984,1984
5350,пораз на даме груев,1984,1984
5351,смилево гори,1984,1984
5352,твоето село,1984,1984
5353,го голта пламен,1984,1984
5354,веди го сенчи,1984,1984
5355,твоето чело,1984,1984
5356,во ноќ,1984,1984
5357,војвода даме,1984,1984
5358,пискот се слуша,1984,1984
5359,и нема сме,1984,1984
5360,на студен камен,1984,1984
5361,бара ни сега ти нов стреа,1984,1984
5362,и покрив сламен,1984,1984
5363,ти беше којшто крена знаме,1984,1984
5364,горд умен стамен,1984,1984
5365,остани сега унижен срамен,1984,1984
5366,пак со нас,1984,1984
5367,војвода даме,1984,1984
5368,срце на бор талески,1984,1984
5369,никој не зборнал уште со темен сил,1984,1984
5370,во глас за тебе што млад и огорчен падна,1984,1984
5371,како случка да било како да не бил прозорлив,1984,1984
5372,час,1984,1984
5373,твој смртен прости за делнична рамнодушност,1984,1984
5374,ладен,1984,1984
5375,ние што те паметиме и во кои,1984,1984
5376,дел барем во свест од твој душа пали,1984,1984
